StationId,Date,PM2.5,PM10,NO,NO2,NOx,SO2
DL021,2019-04-11,101.33,,12.53,23.33,22.33,9.27
DL021,2019-04-12,109.66,,5.47,17.77,13.83,8.36
DL021,2019-04-13,89.71,,5.35,18.87,14.32,8.99
DL021,2019-04-14,85.8,,4.82,16.17,12.46,10.68
DL021,2019-04-15,98.33,,13.51,23.38,23.24,10.24
DL021,2019-04-16,134.03,,11.06,15.05,16.85,8.67
DL021,2019-04-17,34.6,,4.5,11.96,9.88,5.81
DL021,2019-04-18,50.72,,5.11,19.16,14.28,7.52
DL021,2019-04-19,87.15,,8.51,25.57,20.41,9.46
DL021,2019-04-20,88.49,,15.49,29.5,28.08,12.89
DL021,2019-04-21,93.48,,15.7,29.1,28.04,11.76
DL021,2019-04-22,138.13,,32.41,37.07,45.65,19.31
DL021,2019-04-23,121.05,,18.85,32.15,32.18,15.96
DL021,2019-04-24,100.61,,5.81,29.26,20.21,8.38
DL021,2019-04-25,117.24,,4.22,19.08,13.52,9.1
DL021,2019-04-26,109.69,,11.97,26.8,23.83,11.34
DL021,2019-04-27,122.6,,6.51,21.75,16.78,12.64
DL021,2019-04-28,124.93,,8.22,22.96,18.79,14.96
DL021,2019-04-29,124.4,,6.91,25.68,19.13,19.26
DL021,2019-04-30,114.53,,11.99,34.88,28.14,14.48
DL021,2019-05-01,116.19,,11.72,27.95,24.25,5.82
DL021,2019-05-02,112.48,,4.82,20.12,14.57,5.44
DL021,2019-05-03,72.39,,4.62,19.26,13.94,4.79
DL021,2019-05-04,99.65,,5.11,19.81,14.55,7.32
DL021,2019-05-05,128.59,,11.72,21.03,20.59,12.94
DL021,2019-05-06,141.52,,11.95,21.08,12.68,7.34
DL021,2019-05-07,160.52,,,,0.0,2.1
DL021,2019-05-08,178.26,,,,0.0,
DL021,2019-05-09,173.75,,3.56,28.54,18.03,5.24
DL021,2019-05-10,149.84,,3.64,31.93,17.71,3.54
DL021,2019-05-11,135.35,,4.41,29.54,19.07,5.23
DL021,2019-05-12,286.91,,4.04,19.78,13.75,5.09
DL021,2019-05-13,186.2,,4.35,17.71,12.56,12.03
DL021,2019-05-14,68.39,,3.97,10.99,9.02,2.46
DL021,2019-05-15,95.03,,6.93,20.55,16.48,5.21
DL021,2019-05-16,109.52,,8.93,14.02,14.6,5.12
DL021,2019-05-17,145.53,,9.17,12.41,13.94,6.03
DL021,2019-05-18,52.98,,4.14,9.32,8.27,3.13
DL021,2019-05-19,90.6,,5.03,14.59,11.79,4.94
DL021,2019-05-20,119.12,,9.66,17.26,16.91,11.89
DL021,2019-05-21,93.65,,7.1,13.31,12.76,8.13
DL021,2019-05-22,85.83,,12.17,13.03,16.67,8.47
DL021,2019-05-23,98.13,,6.87,12.79,12.24,10.88
DL021,2019-05-24,60.5,,5.74,12.25,11.11,8.17
DL021,2019-05-25,74.87,,3.67,10.32,8.42,6.68
DL021,2019-05-26,68.52,,3.37,10.49,8.27,6.29
DL021,2019-05-27,79.24,,3.73,13.92,10.39,10.02
DL021,2019-05-28,86.19,,6.27,17.48,14.31,9.08
DL021,2019-05-29,93.72,,5.1,17.9,13.6,8.54
DL021,2019-05-30,103.19,,14.17,21.37,22.71,9.55
DL021,2019-05-31,138.23,,10.12,15.47,16.32,9.58
DL021,2019-06-01,115.87,,7.73,14.3,13.79,13.84
DL021,2019-06-02,100.18,,3.37,8.35,7.14,7.15
DL021,2019-06-03,109.52,,3.29,5.49,5.34,4.27
DL021,2019-06-04,124.02,,3.34,7.49,6.66,3.82
DL021,2019-06-05,102.14,,3.52,10.01,7.79,6.72
DL021,2019-06-06,104.61,,4.69,10.77,9.48,7.12
DL021,2019-06-07,69.1,,3.28,9.12,7.48,8.5
DL021,2019-06-08,103.49,,4.81,21.48,11.44,38.26
DL021,2019-06-09,112.45,,6.25,18.8,9.99,2.0
DL021,2019-06-10,103.65,,4.93,26.24,14.62,4.59
DL021,2019-06-11,224.33,,9.39,22.35,19.4,5.92
DL021,2019-06-12,98.17,,5.36,14.93,12.23,5.97
DL021,2019-06-13,80.12,,4.12,13.45,10.45,3.01
DL021,2019-06-14,70.19,,6.23,16.14,13.57,3.27
DL021,2019-06-15,105.88,,9.07,17.34,16.48,6.77
DL021,2019-06-16,81.84,,3.78,4.76,5.56,4.36
DL021,2019-06-17,83.94,,4.52,7.2,7.45,4.2
DL021,2019-06-18,71.54,,5.33,6.88,7.48,3.45
DL021,2019-06-19,87.11,,8.42,8.16,11.02,6.65
DL021,2019-06-20,55.99,,3.51,1.51,2.65,4.65
DL021,2019-06-21,68.89,,3.36,3.86,4.2,6.66
DL021,2019-06-22,72.89,,3.38,19.58,13.12,5.67
DL021,2019-06-23,49.46,,3.74,20.97,14.15,6.09
DL021,2019-06-24,62.12,,4.08,20.68,14.26,3.6
DL021,2019-06-25,120.56,,5.34,30.39,19.06,6.06
DL021,2019-06-26,79.29,,5.8,24.38,11.8,6.27
DL021,2019-06-27,75.65,,11.08,35.93,26.92,6.7
DL021,2019-06-28,90.36,,9.8,43.06,30.75,10.27
DL021,2019-06-29,102.85,,9.01,34.0,25.3,6.56
DL021,2019-06-30,113.93,,11.24,34.07,27.12,7.6
DL021,2019-07-01,79.73,,7.88,27.0,20.66,7.33
DL021,2019-07-02,102.12,,6.48,25.46,18.72,6.81
DL021,2019-07-03,49.33,,5.09,24.62,17.16,6.8
DL021,2019-07-04,50.43,,9.17,29.35,22.94,7.04
DL021,2019-07-05,47.04,,11.2,34.68,27.23,8.86
DL021,2019-07-06,54.49,,11.82,42.12,31.2,10.89
DL021,2019-07-07,54.58,,15.4,38.39,31.07,10.02
DL021,2019-07-08,69.46,,7.24,31.96,22.72,9.85
DL021,2019-07-09,73.31,,6.42,24.39,18.04,10.3
DL021,2019-07-10,105.29,,7.18,34.86,24.24,14.73
DL021,2019-07-11,140.37,,6.8,19.94,16.05,12.46
DL021,2019-07-12,126.83,,7.63,25.2,19.51,10.13
DL021,2019-07-13,90.79,,6.61,24.1,18.07,12.97
DL021,2019-07-14,111.88,,5.67,22.35,16.41,9.46
DL021,2019-07-15,95.14,,6.16,22.68,16.97,15.14
DL021,2019-07-16,50.32,,5.65,27.77,19.3,17.28
DL021,2019-07-17,45.46,,5.87,24.62,17.8,16.66
DL021,2019-07-18,45.75,,7.2,30.54,22.01,17.07
DL021,2019-07-19,77.08,,13.11,30.96,26.95,9.99
DL021,2019-07-20,63.36,,7.01,29.83,21.48,9.41
DL021,2019-07-21,65.74,,10.32,33.06,25.84,10.42
DL021,2019-07-22,53.03,,14.38,30.22,27.58,7.62
DL021,2019-07-23,63.57,,10.26,23.43,20.67,9.08
DL021,2019-07-24,64.4,,5.47,20.85,15.47,8.35
DL021,2019-07-25,43.17,,5.55,16.37,13.15,6.65
DL021,2019-07-26,41.11,,5.54,17.03,13.48,10.07
DL021,2019-07-27,44.13,,5.76,17.18,13.75,9.64
DL021,2019-07-28,35.43,,5.52,27.36,18.97,9.46
DL021,2019-07-29,39.75,,5.83,23.96,17.4,10.18
DL021,2019-07-30,53.08,,6.9,19.45,15.87,7.88
DL021,2019-07-31,52.14,,5.52,14.88,12.33,9.35
DL021,2019-08-01,52.05,,4.39,12.21,10.0,7.9
DL021,2019-08-02,51.5,,4.42,12.83,9.94,3.93
DL021,2019-08-03,48.37,,36.27,17.39,33.73,8.97
DL021,2019-08-04,57.39,,11.21,14.18,16.02,9.5
DL021,2019-08-05,43.44,,9.59,16.04,15.67,7.72
DL021,2019-08-06,47.95,,6.37,13.5,12.11,6.37
DL021,2019-08-07,46.13,,11.2,13.92,16.36,10.35
DL021,2019-08-08,50.92,,4.35,12.27,9.61,6.88
DL021,2019-08-09,47.9,,10.3,13.95,13.37,4.92
DL021,2019-08-10,41.65,,15.0,16.97,18.46,8.4
DL021,2019-08-11,42.64,,27.69,25.97,32.0,5.72
DL021,2019-08-12,38.7,,4.96,12.39,10.52,2.3
DL021,2019-08-13,44.81,,6.2,12.5,11.53,3.71
DL021,2019-08-14,44.67,,4.97,14.68,11.78,3.3
DL021,2019-08-15,41.36,,5.27,14.51,11.89,6.89
DL021,2019-08-16,35.6,,4.52,12.2,10.09,5.17
DL021,2019-08-17,32.01,,4.61,12.52,10.32,5.78
DL021,2019-08-18,28.41,,5.05,12.16,10.5,3.76
DL021,2019-08-19,46.62,,9.95,12.54,14.58,4.69
DL021,2019-08-20,53.54,,6.6,12.56,11.93,5.28
DL021,2019-08-21,69.18,,5.78,12.08,11.03,4.5
DL021,2019-08-22,55.16,,7.65,20.47,17.01,6.16
DL021,2019-08-23,61.48,,8.16,31.14,23.09,6.29
DL021,2019-08-24,63.4,,12.4,22.63,21.95,10.36
DL021,2019-08-25,38.32,,6.49,47.29,21.52,9.93
DL021,2019-08-26,42.08,,45.03,89.03,74.39,6.64
DL021,2019-08-27,50.57,,8.77,25.86,20.02,6.56
DL021,2019-08-28,43.92,,5.79,24.15,17.47,5.15
DL021,2019-08-29,40.15,,5.73,19.31,14.86,3.55
DL021,2019-08-30,54.77,,6.52,18.37,14.99,2.16
DL021,2019-08-31,65.54,,7.2,21.62,17.26,6.92
DL021,2019-09-01,55.42,,8.68,22.75,19.04,18.56
DL021,2019-09-02,58.57,,6.51,22.5,17.16,9.2
DL021,2019-09-03,89.81,,7.37,23.67,18.46,10.23
DL021,2019-09-04,88.8,,7.3,25.6,19.4,12.26
DL021,2019-09-05,53.76,,11.75,22.2,21.2,5.59
DL021,2019-09-06,46.02,,8.22,21.62,18.06,6.26
DL021,2019-09-07,51.96,,8.21,21.98,18.26,4.35
DL021,2019-09-08,51.42,,7.05,18.34,15.4,4.76
DL021,2019-09-09,67.34,,6.75,15.68,13.72,1.88
DL021,2019-09-10,75.45,,12.67,18.4,19.73,5.62
DL021,2019-09-11,86.54,,8.51,25.7,20.47,5.56
DL021,2019-09-12,67.0,,6.43,23.28,17.53,8.24
DL021,2019-09-13,48.7,,6.57,24.7,14.48,3.75
DL021,2019-09-14,40.16,,6.1,14.0,12.31,6.1
DL021,2019-09-15,41.92,,12.71,20.66,18.38,7.57
DL021,2019-09-16,58.66,,10.28,17.15,17.35,5.01
DL021,2019-09-17,58.04,,7.58,19.36,16.23,5.58
DL021,2019-09-18,52.43,,8.08,20.64,16.75,12.53
DL021,2019-09-19,45.98,,6.32,16.7,13.94,8.02
DL021,2019-09-20,42.75,,8.27,35.2,25.34,13.17
DL021,2019-09-21,47.65,,10.55,21.68,19.98,11.38
DL021,2019-09-22,38.37,,12.71,28.82,24.58,15.99
DL021,2019-09-23,46.2,,6.76,21.37,16.77,12.27
DL021,2019-09-24,48.47,,7.3,25.41,19.35,10.45
DL021,2019-09-25,40.96,,7.36,20.86,16.74,11.5
DL021,2019-09-26,38.3,,7.69,22.19,17.78,13.95
DL021,2019-09-27,41.68,,9.51,22.12,18.73,15.6
DL021,2019-09-28,37.78,,11.61,23.85,20.75,12.71
DL021,2019-09-29,35.92,,6.39,22.03,16.83,12.79
DL021,2019-09-30,39.25,,6.34,19.43,12.46,9.0
DL021,2019-10-01,43.05,,7.31,22.99,18.03,9.8
DL021,2019-10-02,48.89,,7.48,24.78,18.96,5.72
DL021,2019-10-03,61.03,,14.27,28.59,26.46,12.3
DL021,2019-10-04,54.02,,8.14,25.89,19.98,13.88
DL021,2019-10-05,57.65,,8.47,28.15,21.32,13.07
DL021,2019-10-06,78.94,,7.79,29.46,21.56,12.22
DL021,2019-10-07,75.7,,36.57,30.72,41.64,13.24
DL021,2019-10-08,66.21,,39.48,30.26,44.18,12.35
DL021,2019-10-09,97.23,,39.01,40.11,50.66,21.23
DL021,2019-10-10,115.56,,29.17,40.69,43.61,23.67
DL021,2019-10-11,98.97,,8.57,36.23,26.13,20.75
DL021,2019-10-12,95.84,,5.68,31.0,21.04,22.15
DL021,2019-10-13,130.54,,12.68,34.21,28.34,27.25
DL021,2019-10-14,117.4,,9.47,37.42,27.48,25.83
DL021,2019-10-15,122.81,,35.57,48.62,54.31,38.45
DL021,2019-10-16,139.94,,14.35,51.85,39.06,36.02
DL021,2019-10-17,113.01,,6.97,50.18,32.27,7.72
DL021,2019-10-18,90.17,,5.46,35.74,23.38,6.82
DL021,2019-10-19,78.64,,8.52,42.33,29.34,4.81
DL021,2019-10-20,100.97,,7.57,41.2,27.98,10.0
DL021,2019-10-21,116.81,,10.08,40.18,29.44,10.29
DL021,2019-10-22,98.71,,18.54,42.31,37.34,13.22
DL021,2019-10-23,111.78,,27.59,45.05,46.04,19.38
DL021,2019-10-24,160.82,,75.09,56.98,90.38,33.0
DL021,2019-10-25,116.98,,17.14,47.91,39.2,22.48
DL021,2019-10-26,123.9,,32.11,48.78,51.63,23.34
DL021,2019-10-27,165.72,,18.18,39.07,35.33,20.08
DL021,2019-10-28,232.86,,19.55,39.19,36.48,24.05
DL021,2019-10-29,208.89,,26.84,47.21,46.59,24.12
DL021,2019-10-30,191.66,,52.87,48.98,68.35,26.97
DL021,2019-10-31,228.12,,38.44,48.77,56.7,27.45
DL021,2019-11-01,298.08,,26.87,53.39,49.9,32.47
DL021,2019-11-02,251.11,,10.55,40.62,30.04,24.29
DL021,2019-11-03,415.45,,10.1,37.13,27.83,20.14
DL021,2019-11-04,202.52,,13.51,36.43,30.19,28.06
DL021,2019-11-05,139.96,,22.47,35.59,36.91,35.41
DL021,2019-11-06,90.99,,16.56,43.19,36.22,32.02
DL021,2019-11-07,140.75,,14.29,51.92,39.05,21.26
DL021,2019-11-08,150.85,,16.73,49.75,39.85,23.12
DL021,2019-11-09,149.46,,10.54,37.59,28.43,16.96
DL021,2019-11-10,147.47,,13.07,42.36,32.99,14.82
DL021,2019-11-11,194.22,,15.96,52.02,40.4,17.65
DL021,2019-11-12,293.42,,11.96,54.19,38.4,22.07
DL021,2019-11-13,317.07,,30.02,61.69,56.83,27.06
DL021,2019-11-14,317.11,,47.41,77.17,78.98,31.47
DL021,2019-11-15,383.24,,27.54,54.87,51.22,27.87
DL021,2019-11-16,173.86,,8.41,40.02,28.02,16.5
DL021,2019-11-17,96.54,,5.59,30.92,20.92,7.22
DL021,2019-11-18,92.46,,19.46,36.34,34.89,11.19
DL021,2019-11-19,112.39,,35.91,45.34,52.84,20.31
DL021,2019-11-20,143.81,,38.06,51.14,57.65,18.12
DL021,2019-11-21,216.68,,142.52,73.55,153.21,78.7
DL021,2019-11-22,199.62,,53.43,61.29,75.35,52.75
DL021,2019-11-23,143.45,,8.9,43.66,30.34,13.42
DL021,2019-11-24,158.88,,5.81,38.97,25.37,11.34
DL021,2019-11-25,154.4,,19.8,47.48,41.1,13.41
DL021,2019-11-26,143.41,,28.45,50.48,49.61,23.37
DL021,2019-11-27,96.7,,6.82,39.92,26.69,6.52
DL021,2019-11-28,48.89,,4.46,29.69,19.36,7.88
DL021,2019-11-29,75.12,,13.79,42.11,33.43,16.45
DL021,2019-11-30,128.42,,16.3,39.86,34.24,24.94
DL021,2019-12-01,159.38,,19.65,46.35,40.38,31.63
DL021,2019-12-02,191.28,,28.41,50.3,49.48,33.64
DL021,2019-12-03,175.21,,40.82,51.88,60.25,18.68
DL021,2019-12-04,128.04,,40.18,47.27,57.29,16.53
DL021,2019-12-05,191.25,,74.36,46.72,84.34,44.93
DL021,2019-12-06,208.37,,35.17,47.97,53.65,29.68
DL021,2019-12-07,223.54,,69.6,39.49,76.68,45.58
DL021,2019-12-08,203.81,,58.84,42.98,69.94,47.91
DL021,2019-12-09,179.4,,52.72,41.21,64.09,35.26
DL021,2019-12-10,196.89,,49.7,42.2,62.2,50.61
DL021,2019-12-11,264.57,,92.14,56.23,103.62,60.75
DL021,2019-12-12,228.95,,35.27,54.24,57.07,36.11
DL021,2019-12-13,99.09,,4.87,27.38,18.46,15.75
DL021,2019-12-14,95.49,,9.54,34.93,26.21,9.11
DL021,2019-12-15,99.96,,9.76,28.22,22.82,7.43
DL021,2019-12-16,99.89,,6.85,25.09,18.83,4.61
DL021,2019-12-17,97.33,,12.19,23.87,22.45,5.18
DL021,2019-12-18,132.02,,17.78,27.19,28.68,9.18
DL021,2019-12-19,232.9,,42.13,46.02,58.19,17.8
DL021,2019-12-20,234.39,,16.26,38.54,33.51,12.63
DL021,2019-12-21,223.32,,14.01,33.94,29.26,9.53
DL021,2019-12-22,135.38,,12.64,26.31,24.11,10.54
DL021,2019-12-23,152.31,,9.79,26.35,21.84,6.64
DL021,2019-12-24,244.97,,34.64,43.39,50.79,11.18
DL021,2019-12-25,142.77,,10.0,27.67,22.72,7.14
DL021,2019-12-26,215.84,,8.98,30.12,23.2,4.91
DL021,2019-12-27,219.29,,16.59,33.01,30.83,5.77
DL021,2019-12-28,258.56,,47.58,31.34,54.73,14.44
DL021,2019-12-29,314.88,,20.31,42.49,38.85,14.31
DL021,2019-12-30,267.85,,29.22,45.97,47.83,17.47
DL021,2019-12-31,201.4,,33.38,32.69,44.09,7.11
DL021,2020-01-01,345.91,,109.75,37.43,107.71,48.0
DL021,2020-01-02,399.43,,150.37,48.52,146.1,65.13
DL021,2020-01-03,188.23,,93.03,33.33,92.15,33.42
DL021,2020-01-04,185.11,,60.77,35.46,67.48,25.26
DL021,2020-01-05,142.94,,8.14,33.13,24.13,9.88
DL021,2020-01-06,153.2,,13.97,38.0,31.39,10.61
DL021,2020-01-07,109.8,,11.97,42.15,32.0,11.64
DL021,2020-01-08,104.84,,10.99,31.42,25.5,10.07
DL021,2020-01-09,95.59,,6.27,26.11,18.91,4.72
DL021,2020-01-10,139.48,,14.49,37.41,31.49,8.76
DL021,2020-01-11,171.71,,39.79,44.35,55.42,16.05
DL021,2020-01-12,197.38,,54.54,39.5,64.64,30.91
DL021,2020-01-13,210.98,,34.59,42.97,50.53,40.1
DL021,2020-01-14,95.52,,6.37,28.19,20.09,10.92
DL021,2020-01-15,119.75,,9.99,32.14,25.09,8.01
DL021,2020-01-16,139.48,,9.5,29.65,23.37,4.82
DL021,2020-01-17,119.93,,12.14,24.05,22.51,29.11
DL021,2020-01-18,114.95,,16.6,30.56,29.54,27.86
DL021,2020-01-19,110.83,,5.41,22.58,16.34,20.36
DL021,2020-01-20,132.31,,23.96,23.26,31.54,13.94
DL021,2020-01-21,231.14,,48.9,31.67,55.97,32.19
DL021,2020-01-22,192.22,,44.95,26.94,50.29,29.98
DL021,2020-01-23,102.49,,7.7,28.54,21.34,6.59
DL021,2020-01-24,96.32,,9.83,30.82,24.26,19.81
DL021,2020-01-25,128.93,,37.88,36.27,49.61,27.1
DL021,2020-01-26,187.28,,53.25,30.7,58.93,37.65
DL021,2020-01-27,196.68,,41.8,45.79,57.79,28.7
DL021,2020-01-28,96.88,,6.31,31.64,21.88,10.75
DL021,2020-01-29,84.75,,9.19,27.45,21.96,2.5
DL021,2020-01-30,115.05,,13.28,31.44,27.34,2.84
DL021,2020-01-31,100.26,,11.86,28.44,24.61,2.02
DL021,2020-02-01,117.31,,22.96,29.06,33.83,4.66
DL021,2020-02-02,127.82,,14.41,31.99,28.54,9.12
DL021,2020-02-03,146.01,,27.43,36.13,41.16,7.82
DL021,2020-02-04,184.04,,49.31,44.41,63.07,20.1
DL021,2020-02-05,157.49,,19.82,34.97,34.45,8.27
DL021,2020-02-06,119.32,,14.45,32.37,28.78,16.2
DL021,2020-02-07,153.2,,40.89,41.1,54.57,17.36
DL021,2020-02-08,158.1,,14.67,34.05,29.85,20.3
DL021,2020-02-09,155.09,,23.5,36.14,38.02,21.69
DL021,2020-02-10,197.0,,38.27,40.08,51.93,23.42
DL021,2020-02-11,214.5,,50.65,39.23,61.39,30.38
DL021,2020-02-12,183.67,,17.75,34.04,32.3,25.35
DL021,2020-02-13,124.71,,5.79,30.0,20.59,30.37
DL021,2020-02-14,94.13,,4.7,28.2,18.76,18.18
DL021,2020-02-15,110.96,,6.02,31.34,21.48,9.72
DL021,2020-02-16,143.67,,10.57,39.05,29.22,12.43
DL021,2020-02-17,175.84,,26.72,40.9,43.12,19.53
DL021,2020-02-18,151.36,,30.31,41.27,46.2,21.15
DL021,2020-02-19,139.41,,46.03,35.21,55.55,38.24
DL021,2020-02-20,82.08,,2.78,24.21,15.1,20.0
DL021,2020-02-21,55.27,,3.27,20.17,13.34,15.65
DL021,2020-02-22,60.22,,9.02,29.29,22.79,9.94
DL021,2020-02-23,105.84,,13.36,26.95,25.02,16.93
DL021,2020-02-24,86.94,,13.73,29.31,26.57,28.32
DL021,2020-02-25,146.88,,13.76,32.71,28.41,34.06
DL021,2020-02-26,150.4,,24.72,33.89,37.8,33.08
DL021,2020-02-27,108.74,,9.11,39.37,28.23,28.0
DL021,2020-02-28,88.94,,2.88,22.32,14.17,17.29
DL021,2020-02-29,66.52,,2.89,20.11,13.01,27.59
DL021,2020-03-01,43.52,,4.85,23.66,16.46,15.05
DL021,2020-03-02,93.45,,43.21,26.25,48.53,34.14
DL021,2020-03-03,102.5,,26.42,27.73,35.88,26.82
DL021,2020-03-04,69.42,,13.18,33.22,28.21,20.74
DL021,2020-03-05,33.97,,3.38,20.38,13.55,16.59
DL021,2020-03-06,37.51,,3.42,22.9,14.91,17.07
DL021,2020-03-07,48.27,,6.91,25.87,19.29,25.86
DL021,2020-03-08,66.9,,29.57,30.04,39.63,35.25
DL021,2020-03-09,65.81,,7.98,28.44,21.51,37.16
DL021,2020-03-10,69.44,,3.39,22.69,14.78,35.59
DL021,2020-03-11,44.71,,3.37,24.04,15.48,32.14
DL021,2020-03-12,75.46,,7.04,25.89,19.4,5.42
DL021,2020-03-13,115.63,,8.61,30.19,22.94,4.41
DL021,2020-03-14,51.98,,3.51,21.33,14.15,3.53
DL021,2020-03-15,63.94,,8.22,28.48,21.72,4.57
DL021,2020-03-16,65.66,,7.09,28.88,21.03,19.1
DL021,2020-03-17,105.3,,8.57,34.06,24.97,9.55
DL021,2020-03-18,90.33,,6.38,32.61,22.45,10.65
DL021,2020-03-19,96.11,,11.13,30.69,25.21,7.61
DL021,2020-03-20,97.47,,10.95,45.61,33.02,7.65
DL021,2020-03-21,94.04,,8.6,34.71,25.34,3.21
DL021,2020-03-22,80.13,,5.62,24.23,17.38,5.21
DL021,2020-03-23,52.1,,4.11,17.71,12.7,3.59
DL021,2020-03-24,63.53,,4.27,21.02,14.6,2.61
DL021,2020-03-25,45.57,,4.57,15.73,12.02,9.39
DL021,2020-03-26,56.59,,4.28,15.31,11.56,5.87
DL021,2020-03-27,37.39,,4.33,13.26,10.52,4.54
DL021,2020-03-28,34.6,,4.3,14.8,11.31,5.16
DL021,2020-03-29,40.8,,4.0,14.15,10.73,4.01
DL021,2020-03-30,46.61,,3.92,13.8,10.47,6.62
DL021,2020-03-31,45.46,,3.81,13.47,10.21,6.43
DL021,2020-04-01,43.59,,4.08,14.39,10.91,6.32
DL021,2020-04-02,42.58,,3.82,12.91,9.92,3.16
DL021,2020-04-03,38.07,,3.85,14.34,10.7,3.25
DL021,2020-04-04,40.56,,3.83,14.77,10.92,4.66
DL021,2020-04-05,49.95,,3.87,16.23,11.73,4.12
DL021,2020-04-06,64.64,,4.03,16.94,12.24,4.73
DL021,2020-04-07,45.3,,3.84,13.49,10.25,4.57
DL021,2020-04-08,43.34,,3.77,12.93,9.89,2.27
DL021,2020-04-09,47.51,,3.77,13.96,10.44,4.63
DL021,2020-04-10,61.99,,3.99,17.74,12.63,4.99
DL021,2020-04-11,47.24,,4.1,17.72,12.71,2.89
DL021,2020-04-12,49.41,,3.78,13.65,10.29,4.98
DL021,2020-04-13,60.99,,4.21,19.24,13.6,7.57
DL021,2020-04-14,61.44,,4.04,18.53,13.09,6.09
DL021,2020-04-15,61.73,,4.33,19.01,13.57,2.9
DL021,2020-04-16,79.22,,5.32,20.47,15.15,5.16
DL021,2020-04-17,56.98,,3.76,13.46,10.17,5.63
DL021,2020-04-18,50.16,,3.79,12.71,9.8,3.42
DL021,2020-04-19,49.75,,3.92,14.47,10.84,3.47
DL021,2020-04-20,64.4,,4.82,18.62,13.76,6.23
DL021,2020-04-21,44.19,,3.85,14.65,10.87,3.55
DL021,2020-04-22,63.4,,4.01,18.13,12.85,6.42
DL021,2020-04-23,54.06,,3.89,18.14,12.76,3.98
DL021,2020-04-24,49.92,,4.02,19.53,13.6,4.27
DL021,2020-04-25,38.53,,3.79,13.09,10.0,2.6
DL021,2020-04-26,50.87,,3.98,14.44,10.87,2.44
DL021,2020-04-27,36.99,,3.96,12.78,9.96,1.76
DL021,2020-04-28,43.51,,3.95,13.31,10.23,3.87
DL021,2020-04-29,58.51,,3.9,15.83,11.54,10.98
DL021,2020-04-30,61.32,,3.97,13.92,10.58,3.93
DL021,2020-05-01,63.43,,4.06,18.05,12.84,2.85
DL021,2020-05-02,43.94,,3.85,12.13,9.54,4.64
DL021,2020-05-03,44.67,,3.89,12.92,9.99,2.49
DL021,2020-05-04,32.08,,3.9,13.13,10.1,2.45
DL021,2020-05-05,41.8,,3.82,14.87,10.97,8.03
DL021,2020-05-06,71.43,,3.89,17.22,12.27,3.11
DL021,2020-05-07,52.17,,3.73,15.05,10.99,4.02
DL021,2020-05-08,61.29,,3.79,17.01,12.08,2.87
DL021,2020-05-09,66.42,,3.73,14.74,10.82,4.92
DL021,2020-05-10,63.58,,3.75,14.62,10.78,4.58
DL021,2020-05-11,48.47,,3.83,16.95,12.08,7.32
DL021,2020-05-12,55.61,,3.77,15.04,11.01,9.03
DL021,2020-05-13,80.09,,3.86,18.16,12.74,6.51
DL021,2020-05-14,62.08,,4.41,19.59,13.94,5.12
DL021,2020-05-15,56.48,,3.97,19.84,13.72,2.92
DL021,2020-05-16,87.2,,3.81,20.99,14.21,5.82
DL021,2020-05-17,108.77,,4.46,26.39,17.6,8.4
DL021,2020-05-18,100.06,,4.44,26.62,17.71,10.36
DL021,2020-05-19,116.14,,6.77,31.9,22.39,13.05
DL021,2020-05-20,80.61,,4.03,28.24,18.21,8.43
DL021,2020-05-21,105.05,,6.82,34.49,23.77,32.93
DL021,2020-05-22,94.57,,6.61,32.19,22.41,7.39
DL021,2020-05-23,87.51,,6.12,27.56,19.55,4.93
DL021,2020-05-24,80.12,,5.54,20.45,15.31,6.55
DL021,2020-05-25,93.18,,6.33,24.91,18.31,7.3
DL021,2020-05-26,84.34,,13.67,31.2,27.53,4.2
DL021,2020-05-27,72.92,,5.65,21.5,15.96,2.52
DL021,2020-05-28,82.27,,5.16,13.71,11.42,2.74
DL021,2020-05-29,41.93,,5.48,16.34,13.08,4.85
DL021,2020-05-30,38.4,,5.05,16.56,12.85,10.91
DL021,2020-05-31,32.79,,5.23,14.97,12.15,4.04
DL021,2020-06-01,51.0,,5.7,21.19,15.83,4.36
DL021,2020-06-02,54.52,,5.59,20.62,15.44,4.87
DL021,2020-06-03,60.6,,5.26,18.79,14.2,5.01
DL021,2020-06-04,75.56,,6.46,25.39,18.67,6.81
DL021,2020-06-05,45.89,,6.03,23.2,17.16,4.78
DL021,2020-06-06,47.28,,5.34,18.8,14.27,3.47
DL021,2020-06-07,53.47,,5.62,20.22,15.26,3.37
DL021,2020-06-08,60.16,,5.99,20.82,15.87,5.2
DL021,2020-06-09,75.31,,5.99,25.86,18.55,6.06
DL021,2020-06-10,63.36,,7.87,22.88,18.46,4.13
DL021,2020-06-11,64.56,,7.66,21.85,17.75,3.26
DL021,2020-06-12,86.8,,5.61,24.78,17.67,16.2
DL021,2020-06-13,66.55,,5.41,19.31,14.6,3.61
DL021,2020-06-14,89.76,,6.63,23.43,17.77,3.15
DL021,2020-06-15,66.3,,5.62,23.09,16.78,2.22
DL021,2020-06-16,60.59,,5.27,20.74,15.25,3.08
DL021,2020-06-17,56.14,,5.14,15.27,12.24,2.99
DL021,2020-06-18,58.57,,5.24,16.24,12.82,4.02
DL021,2020-06-19,115.55,,5.29,14.5,11.94,3.21
