Date,StationId,PM2.5,PM10,NO,NO2,NOx,SO2
2019-12-09,DL031,174.69,334.49,92.05,44.32,98.55,12.72
2019-12-10,DL031,225.1,402.54,84.92,35.09,87.85,13.15
2019-12-11,DL031,248.74,410.08,137.74,46.14,136.82,12.53
2019-12-12,DL031,230.42,388.17,82.96,56.39,97.62,10.4
2019-12-13,DL031,83.38,115.42,5.2,32.31,21.42,10.76
2019-12-14,DL031,69.71,123.21,30.87,35.39,43.97,13.24
2019-12-15,DL031,80.05,141.21,23.22,31.33,35.59,10.99
2019-12-16,DL031,76.97,126.94,5.58,25.49,18.11,11.39
2019-12-17,DL031,78.08,138.09,20.24,23.36,28.95,10.86
2019-12-18,DL031,134.36,230.62,44.95,33.24,54.37,12.72
2019-12-19,DL031,213.57,354.58,56.88,22.13,58.16,11.72
2019-12-20,DL031,241.41,392.08,27.81,38.86,43.34,13.34
2019-12-21,DL031,201.23,336.09,34.85,43.63,51.65,12.82
2019-12-22,DL031,111.18,189.09,8.74,18.29,16.88,10.03
2019-12-23,DL031,146.14,262.48,23.91,32.83,36.95,13.09
2019-12-24,DL031,222.28,422.24,50.89,56.6,71.57,11.22
2019-12-25,DL031,135.64,259.03,17.08,32.43,31.16,9.22
2019-12-26,DL031,162.07,310.75,17.61,35.43,33.19,9.86
2019-12-27,DL031,183.52,360.42,32.73,41.6,48.8,10.31
2019-12-28,DL031,247.01,479.39,54.62,17.22,53.5,12.52
2019-12-29,DL031,287.15,552.32,29.24,6.81,27.56,10.19
2019-12-30,DL031,276.99,500.18,25.88,57.05,47.87,9.38
2019-12-31,DL031,218.15,336.78,25.18,12.8,27.1,12.17
2020-01-01,DL031,411.9,556.68,100.75,19.49,93.17,14.02
2020-01-02,DL031,290.69,533.56,96.02,15.34,86.16,15.45
2020-01-03,DL031,187.73,357.5,75.02,8.3,65.53,12.05
2020-01-04,DL031,139.07,278.42,43.78,38.73,53.19,12.3
2020-01-05,DL031,117.3,241.88,29.97,61.53,57.16,12.34
2020-01-06,DL031,117.17,243.52,47.83,68.74,75.58,14.33
2020-01-07,DL031,78.07,154.49,22.97,49.55,45.11,12.75
2020-01-08,DL031,87.56,138.14,34.16,40.23,49.27,10.39
2020-01-09,DL031,72.7,130.01,14.98,31.33,28.86,10.96
2020-01-10,DL031,106.58,202.52,22.59,46.27,43.1,12.34
2020-01-11,DL031,119.76,246.56,41.04,55.41,62.93,13.27
2020-01-12,DL031,208.1,388.8,98.71,65.55,115.34,14.45
2020-01-13,DL031,182.74,332.29,86.41,54.4,99.42,12.07
2020-01-14,DL031,85.43,156.24,16.88,34.71,32.22,11.02
2020-01-15,DL031,90.15,184.14,25.23,42.86,43.37,12.79
2020-01-16,DL031,111.1,197.84,22.34,39.22,39.07,12.53
2020-01-17,DL031,84.04,135.12,18.65,29.39,38.62,12.85
2020-01-18,DL031,106.51,193.68,32.04,40.35,47.59,11.53
2020-01-19,DL031,102.01,180.66,7.34,28.23,21.01,9.62
2020-01-20,DL031,113.11,216.44,24.0,32.73,36.95,11.8
2020-01-21,DL031,166.92,322.92,64.48,54.32,81.47,11.67
2020-01-22,DL031,172.68,316.39,109.8,58.08,120.41,11.25
2020-01-23,DL031,52.92,135.33,4.22,9.6,8.43,11.1
2020-01-24,DL031,55.64,147.32,22.25,27.76,32.25,15.99
2020-01-25,DL031,120.18,257.44,59.83,44.79,72.46,13.21
2020-01-26,DL031,168.15,302.4,132.05,73.41,146.67,12.91
2020-01-27,DL031,159.18,311.32,127.19,93.88,153.59,12.69
2020-01-28,DL031,88.39,145.0,12.76,30.33,26.33,11.16
2020-01-29,DL031,56.53,105.99,6.87,5.82,8.69,10.64
2020-01-30,DL031,49.95,150.77,13.66,35.05,29.67,10.82
2020-01-31,DL031,73.72,188.78,33.27,38.52,47.56,10.87
2020-02-01,DL031,88.36,250.53,44.61,31.15,50.47,9.94
2020-02-02,DL031,97.1,229.1,37.75,37.94,43.87,10.47
2020-02-03,DL031,110.72,277.47,54.62,49.16,70.82,11.89
2020-02-04,DL031,168.67,415.68,143.09,78.32,158.42,11.52
2020-02-05,DL031,115.93,270.78,47.78,48.9,64.88,10.61
2020-02-06,DL031,97.04,232.6,36.56,38.81,50.24,11.32
2020-02-07,DL031,122.3,273.18,44.56,33.21,53.96,11.7
2020-02-08,DL031,125.21,274.75,36.89,48.32,55.78,11.24
2020-02-09,DL031,115.83,258.07,43.45,55.36,64.87,10.34
2020-02-10,DL031,157.64,352.78,78.16,68.45,100.14,12.14
2020-02-11,DL031,153.33,356.05,134.34,87.86,156.15,10.4
2020-02-12,DL031,151.33,338.83,42.94,69.6,72.04,11.1
2020-02-13,DL031,75.64,208.76,6.19,34.7,23.5,11.59
2020-02-14,DL031,62.57,227.49,10.07,33.4,25.97,11.18
2020-02-15,DL031,64.22,204.77,11.54,44.88,33.28,12.38
2020-02-16,DL031,102.65,251.01,52.5,79.68,85.23,11.66
2020-02-17,DL031,129.65,306.94,65.71,85.38,98.96,11.91
2020-02-18,DL031,110.94,294.88,50.33,81.49,84.42,13.0
2020-02-19,DL031,92.53,248.3,106.98,81.79,130.68,11.19
2020-02-20,DL031,71.58,222.29,4.85,45.96,28.4,10.87
2020-02-21,DL031,41.08,92.3,10.53,43.4,31.67,11.19
2020-02-22,DL031,55.71,137.46,44.74,43.72,59.76,11.65
2020-02-23,DL031,75.92,172.67,71.81,53.56,87.04,11.04
2020-02-24,DL031,53.0,141.35,40.02,50.12,59.33,10.98
2020-02-25,DL031,103.74,227.03,35.37,54.33,57.79,10.57
2020-02-26,DL031,125.25,276.79,104.91,64.31,119.71,11.55
2020-02-27,DL031,78.97,175.99,37.1,47.13,55.31,10.25
2020-02-28,DL031,61.91,144.94,6.85,30.5,21.81,9.21
2020-02-29,DL031,45.79,100.16,6.94,27.43,20.26,10.42
2020-03-01,DL031,36.84,91.2,22.67,29.3,34.07,11.31
2020-03-02,DL031,74.41,184.21,79.59,39.78,86.02,12.16
2020-03-03,DL031,69.38,182.8,61.86,39.06,71.21,10.56
2020-03-04,DL031,63.67,169.72,57.56,38.01,67.15,10.65
2020-03-05,DL031,23.2,59.3,9.38,28.03,22.56,10.47
2020-03-06,DL031,13.92,36.28,9.35,26.06,21.48,10.95
2020-03-07,DL031,36.93,90.4,22.09,26.04,31.65,11.9
2020-03-08,DL031,51.29,122.55,27.09,24.73,35.24,11.48
2020-03-09,DL031,50.87,136.92,18.69,20.13,22.74,14.67
2020-03-10,DL031,69.06,155.27,13.94,27.68,26.08,14.38
2020-03-11,DL031,43.56,98.64,6.92,27.12,20.08,12.9
2020-03-12,DL031,45.99,142.36,29.92,34.61,42.81,15.33
2020-03-13,DL031,54.41,188.84,22.04,42.38,40.52,13.76
2020-03-14,DL031,28.51,76.11,15.86,47.93,38.46,11.89
2020-03-15,DL031,40.98,109.76,24.13,60.77,52.05,11.08
2020-03-16,DL031,47.62,131.43,23.33,60.18,51.02,12.23
2020-03-17,DL031,54.28,146.4,37.19,62.01,63.28,14.25
2020-03-18,DL031,56.7,154.78,50.48,69.75,78.23,13.25
2020-03-19,DL031,65.61,172.32,59.76,67.97,84.97,15.59
2020-03-20,DL031,74.08,185.19,50.46,88.49,88.02,19.54
2020-03-21,DL031,60.68,154.2,44.34,64.99,70.73,18.08
2020-03-22,DL031,62.17,128.75,20.9,44.98,40.98,14.59
2020-03-23,DL031,43.92,105.75,12.16,37.27,29.72,14.93
2020-03-24,DL031,39.96,91.04,9.47,31.47,24.46,14.76
2020-03-25,DL031,23.96,58.58,6.14,20.78,16.06,11.37
2020-03-26,DL031,28.35,67.17,2.46,13.19,9.03,13.35
2020-03-27,DL031,19.55,46.82,2.99,12.68,9.19,12.0
2020-03-28,DL031,15.03,29.67,2.48,15.08,10.05,11.27
2020-03-29,DL031,21.38,53.73,1.99,9.95,6.91,11.1
2020-03-30,DL031,24.72,62.62,2.1,13.79,9.05,13.26
2020-03-31,DL031,25.33,59.03,2.13,13.01,8.66,14.32
2020-04-01,DL031,21.55,56.11,2.39,12.01,8.34,15.07
2020-04-02,DL031,18.77,62.1,1.98,9.9,6.88,13.75
2020-04-03,DL031,35.95,66.96,2.08,14.58,9.45,16.66
2020-04-04,DL031,39.79,87.95,2.61,22.87,14.29,16.58
2020-04-05,DL031,41.08,91.18,3.42,28.01,17.68,15.13
2020-04-06,DL031,113.25,118.05,2.7,23.61,14.73,13.04
2020-04-07,DL031,31.35,94.53,2.19,12.92,8.66,12.19
2020-04-08,DL031,30.67,79.53,2.06,12.82,8.49,12.65
2020-04-09,DL031,26.0,76.26,2.16,18.37,11.53,10.92
2020-04-10,DL031,59.78,120.9,2.94,31.0,18.88,36.73
2020-04-11,DL031,44.65,109.11,6.92,26.43,19.42,38.49
2020-04-12,DL031,35.18,88.44,1.89,14.67,9.28,34.41
2020-04-13,DL031,68.14,156.39,3.08,30.53,18.61,36.93
2020-04-14,DL031,42.75,116.06,4.04,37.68,23.21,39.85
2020-04-15,DL031,72.12,203.39,8.57,30.59,23.24,30.66
2020-04-16,DL031,64.12,172.43,7.5,31.93,22.7,29.13
2020-04-17,DL031,19.61,70.49,2.06,13.88,8.97,27.63
2020-04-18,DL031,19.48,67.83,2.13,13.48,8.91,35.81
2020-04-19,DL031,31.57,75.25,4.99,30.97,20.49,56.94
2020-04-20,DL031,45.64,99.88,7.16,28.44,20.97,46.32
2020-04-21,DL031,27.57,69.96,2.11,18.3,11.45,40.89
2020-04-22,DL031,53.68,139.75,3.34,30.41,18.88,38.01
2020-04-23,DL031,56.88,162.0,3.01,26.28,16.42,34.0
2020-04-24,DL031,53.11,122.56,3.06,27.14,16.83,38.64
2020-04-25,DL031,33.34,100.16,2.01,16.83,10.58,35.02
2020-04-26,DL031,39.38,88.94,2.2,14.32,9.42,54.66
2020-04-27,DL031,19.02,40.21,2.21,9.55,6.89,55.01
2020-04-28,DL031,31.18,69.22,2.39,17.51,11.26,50.09
2020-04-29,DL031,45.77,91.98,2.27,20.97,13.0,47.62
2020-04-30,DL031,38.61,87.03,2.12,13.84,9.09,42.71
2020-05-01,DL031,44.27,101.41,2.15,15.61,10.06,14.11
2020-05-02,DL031,28.02,78.08,2.0,9.7,6.79,13.05
2020-05-03,DL031,24.3,61.57,2.12,10.96,7.56,12.79
2020-05-04,DL031,22.38,50.05,2.59,19.7,12.6,12.39
2020-05-05,DL031,38.21,75.5,2.31,25.05,15.2,9.53
2020-05-06,DL031,52.88,124.05,2.66,30.57,18.43,15.14
2020-05-07,DL031,30.55,59.34,2.07,20.85,12.78,12.61
2020-05-08,DL031,38.41,77.58,1.83,22.87,13.65,15.25
2020-05-09,DL031,37.54,84.71,1.43,15.6,9.46,12.6
2020-05-10,DL031,33.07,77.31,1.53,16.01,9.77,12.72
2020-05-11,DL031,27.4,66.58,1.62,20.73,12.34,12.8
2020-05-12,DL031,27.66,65.56,1.62,23.48,13.81,12.55
2020-05-13,DL031,50.33,112.27,1.6,24.27,14.22,13.7
2020-05-14,DL031,32.99,84.2,4.62,28.38,18.87,12.64
2020-05-15,DL031,30.8,79.52,1.64,23.39,13.78,16.01
2020-05-16,DL031,62.96,107.64,1.42,26.61,15.32,16.85
2020-05-17,DL031,110.29,136.12,2.44,42.6,24.64,20.92
2020-05-18,DL031,83.05,149.55,4.15,45.27,27.27,26.27
2020-05-19,DL031,69.16,147.42,13.06,60.57,42.87,21.49
2020-05-20,DL031,44.88,107.36,2.12,42.61,24.39,19.7
2020-05-21,DL031,40.67,117.5,7.12,37.98,26.02,20.87
2020-05-22,DL031,58.12,138.79,6.25,62.01,38.07,28.04
2020-05-23,DL031,59.76,146.94,2.14,45.38,25.86,16.27
2020-05-24,DL031,37.8,115.19,1.79,30.58,17.72,17.35
2020-05-25,DL031,47.68,118.6,3.12,34.11,20.69,29.8
2020-05-26,DL031,38.82,139.7,19.67,54.11,44.72,12.3
2020-05-27,DL031,31.62,112.08,1.69,30.61,17.64,15.09
2020-05-28,DL031,43.4,171.94,2.03,15.06,9.57,12.99
2020-05-29,DL031,13.33,53.16,2.27,18.79,11.85,10.87
2020-05-30,DL031,13.3,44.68,2.1,12.03,8.11,11.41
2020-05-31,DL031,12.82,33.53,2.4,13.24,9.01,8.48
2020-06-01,DL031,25.29,77.45,3.22,35.37,21.44,12.42
2020-06-02,DL031,25.99,81.52,3.34,32.42,19.94,13.19
2020-06-03,DL031,29.15,91.49,4.99,38.2,24.39,11.69
2020-06-04,DL031,32.47,99.58,11.5,36.5,28.76,12.2
2020-06-05,DL031,19.35,58.71,3.51,20.25,6.64,11.61
2020-06-06,DL031,15.99,58.28,2.33,15.43,10.11,9.27
2020-06-07,DL031,23.1,74.02,3.18,21.55,12.58,13.01
2020-06-08,DL031,24.09,84.91,3.18,52.07,18.69,10.57
2020-06-09,DL031,38.39,121.46,4.45,40.59,25.17,12.0
2020-06-10,DL031,36.95,116.73,9.16,40.33,28.88,12.33
2020-06-11,DL031,32.0,117.68,6.76,45.71,29.82,11.21
2020-06-12,DL031,38.48,126.2,4.07,38.6,23.84,10.95
2020-06-13,DL031,32.41,109.77,2.43,24.02,14.74,10.74
2020-06-14,DL031,44.19,130.04,8.63,29.75,1.65,10.22
2020-06-15,DL031,29.31,94.95,2.41,21.95,50.9,11.28
2020-06-16,DL031,25.91,92.03,10.65,44.61,32.26,11.01
2020-06-17,DL031,19.36,71.88,2.71,15.08,10.09,10.39
2020-06-18,DL031,21.65,82.5,2.89,10.73,7.86,9.49
2020-06-19,DL031,49.21,184.54,2.8,12.81,8.75,9.43
2020-06-20,DL031,24.67,98.33,2.41,26.39,15.96,10.41
2020-06-21,DL031,21.92,81.33,2.78,33.94,20.32,11.43
2020-06-22,DL031,14.71,64.04,2.45,31.34,18.66,10.41
2020-06-23,DL031,13.09,49.79,2.74,17.52,11.57,8.59
2020-06-24,DL031,11.92,50.46,3.07,20.89,13.61,10.47
2020-06-25,DL031,14.79,56.17,6.19,34.03,23.16,12.95
2020-06-26,DL031,22.12,84.71,6.72,34.81,23.99,15.64
2020-06-27,DL031,35.78,120.25,4.3,27.15,17.95,14.88
2020-06-28,DL031,72.5,256.83,8.96,27.07,21.7,14.88
2020-06-29,DL031,36.88,134.58,6.43,27.48,19.87,12.78
2020-06-30,DL031,21.58,70.21,2.36,17.56,11.27,13.39
2020-07-01,DL031,38.0,114.0,1.35,27.12,15.53,6.47
2018-11-11,DL034,192.81,394.65,91.42,49.04,98.01,23.74
2018-11-12,DL034,223.12,456.18,124.0,59.86,130.26,24.91
2018-11-13,DL034,217.85,426.96,68.12,55.88,82.98,23.65
2018-11-14,DL034,115.74,221.23,29.92,37.84,42.95,18.93
2018-11-15,DL034,91.58,184.83,14.95,38.07,31.09,18.58
2018-11-16,DL034,148.66,251.83,5.79,33.11,20.55,19.68
2018-11-17,DL034,91.66,265.44,44.76,59.59,59.58,19.79
2018-11-18,DL034,138.06,298.49,48.93,57.94,68.68,21.16
2018-11-19,DL034,165.01,334.55,16.79,45.25,36.32,19.12
2018-11-20,DL034,195.89,398.03,29.86,53.98,51.36,21.11
2018-11-21,DL034,191.79,369.43,20.16,49.35,41.16,21.74
2018-11-22,DL034,110.89,338.19,65.11,69.37,87.61,21.81
2018-11-23,DL034,150.8,340.53,67.96,63.33,86.72,22.9
2018-11-24,DL034,89.96,250.91,8.7,42.0,28.15,18.44
2018-11-25,DL034,96.33,264.33,25.07,50.73,45.81,19.99
2018-11-26,DL034,165.83,375.02,67.22,59.81,84.29,23.56
2018-11-27,DL034,173.57,379.71,111.57,64.9,122.43,25.65
2018-11-28,DL034,163.28,359.08,76.88,61.9,93.11,21.83
2018-11-29,DL034,164.64,362.36,65.79,61.53,84.05,18.7
2018-11-30,DL034,157.93,366.06,23.99,53.04,46.09,17.46
2018-12-01,DL034,120.18,317.03,37.76,49.09,55.1,17.98
2018-12-02,DL034,119.64,300.5,104.33,64.9,116.64,20.03
2018-12-03,DL034,139.24,362.32,105.47,72.82,121.71,20.23
2018-12-04,DL034,155.08,399.05,112.79,73.37,127.85,20.67
2018-12-05,DL034,141.6,356.22,91.4,63.4,105.81,20.26
2018-12-06,DL034,172.62,416.58,135.88,64.68,142.53,21.46
2018-12-07,DL034,168.27,401.72,69.83,54.11,84.39,19.53
2018-12-08,DL034,163.29,370.91,67.55,69.03,90.68,19.52
2018-12-09,DL034,200.0,438.75,115.94,73.44,131.41,21.12
2018-12-10,DL034,250.6,504.11,99.93,66.41,114.92,20.85
2018-12-11,DL034,260.72,506.68,63.83,69.55,87.43,19.79
2018-12-12,DL034,161.35,308.27,28.17,52.85,50.41,18.68
2018-12-13,DL034,97.04,249.56,17.6,52.08,41.54,18.36
2018-12-14,DL034,102.9,249.88,16.44,47.69,38.32,18.47
2018-12-15,DL034,110.48,265.5,12.66,46.7,34.77,18.4
2018-12-16,DL034,136.19,284.94,21.32,48.11,42.45,18.63
2018-12-17,DL034,170.34,408.76,46.86,65.09,71.77,19.55
2018-12-18,DL034,192.19,434.46,23.3,63.49,52.08,19.17
2018-12-19,DL034,174.89,456.5,28.01,65.15,56.73,19.2
2018-12-20,DL034,204.3,489.89,86.64,71.98,107.2,21.17
2018-12-21,DL034,211.5,463.78,72.23,48.96,83.61,21.47
2018-12-22,DL034,273.6,561.32,79.05,46.14,87.37,20.64
2018-12-23,DL034,327.6,573.96,138.61,28.98,126.26,23.11
2018-12-24,DL034,350.26,651.66,117.18,55.56,123.03,22.73
2018-12-25,DL034,302.14,486.64,17.81,62.48,47.16,19.94
2018-12-26,DL034,219.19,446.39,24.59,57.24,49.84,19.89
2018-12-27,DL034,290.92,536.15,60.74,81.53,91.48,21.13
2018-12-28,DL034,250.39,457.33,26.79,46.6,46.03,20.27
2018-12-29,DL034,212.92,454.05,40.31,48.83,58.01,20.55
2018-12-30,DL034,284.8,515.36,88.5,83.45,114.7,23.14
2018-12-31,DL034,306.92,596.5,78.11,83.17,106.22,23.23
2019-01-01,DL034,262.45,495.18,61.69,80.76,91.84,22.33
2019-01-02,DL034,322.48,552.07,62.15,73.23,88.26,22.03
2019-01-03,DL034,341.02,555.49,43.87,69.53,71.7,21.57
2019-01-04,DL034,251.38,557.26,27.22,64.07,55.52,21.92
2019-01-05,DL034,259.76,462.99,35.67,63.91,62.19,21.04
2019-01-06,DL034,194.93,291.08,13.6,50.94,37.75,20.13
2019-01-07,DL034,205.4,334.31,22.6,61.08,50.26,20.65
2019-01-08,DL034,173.8,287.39,9.02,51.72,34.5,20.3
2019-01-09,DL034,142.31,275.67,8.27,49.88,32.93,20.6
2019-01-10,DL034,147.76,304.71,33.55,53.75,55.18,19.57
2019-01-11,DL034,280.99,502.42,111.15,82.16,132.13,14.09
2019-01-12,DL034,282.74,480.16,85.39,80.24,110.52,13.44
2019-01-13,DL034,289.42,474.09,31.96,74.22,64.63,11.79
2019-01-14,DL034,95.33,226.78,3.55,40.17,24.07,11.05
2019-01-15,DL034,113.6,253.77,29.96,62.99,57.15,8.71
2019-01-16,DL034,254.52,436.51,174.36,95.93,181.08,6.07
2019-01-17,DL034,426.5,653.99,192.66,116.65,230.48,8.7
2019-01-18,DL034,225.21,427.68,47.91,168.37,126.68,4.33
2019-01-19,DL034,209.1,440.05,91.39,216.27,164.97,6.84
2019-01-20,DL034,268.66,522.77,135.69,255.72,205.56,9.38
2019-01-21,DL034,156.23,306.83,9.86,118.15,69.95,2.68
2019-01-22,DL034,52.28,93.43,4.73,66.91,39.01,2.04
2019-01-23,DL034,131.82,228.34,27.51,101.75,75.48,4.32
2019-01-24,DL034,138.1,252.81,16.32,67.4,48.55,2.44
2019-01-25,DL034,74.21,153.5,4.68,51.73,31.02,2.08
2019-01-26,DL034,99.38,183.78,2.19,42.02,23.95,2.2
2019-01-27,DL034,132.38,242.65,4.11,48.24,28.73,2.69
2019-01-28,DL034,116.58,259.04,5.45,58.61,33.85,3.2
2019-01-29,DL034,148.45,317.25,13.83,63.29,44.4,4.9
2019-01-30,DL034,192.94,488.86,42.67,83.52,75.82,6.34
2019-01-31,DL034,205.0,400.81,58.21,92.67,95.28,6.34
2019-02-01,DL034,178.36,368.11,6.55,56.78,33.73,3.78
2019-02-02,DL034,180.54,304.58,4.01,43.67,25.42,2.77
2019-02-03,DL034,140.96,267.6,6.68,45.42,29.32,3.39
2019-02-04,DL034,124.34,362.4,35.03,78.97,69.57,4.8
2019-02-05,DL034,233.22,482.44,108.03,127.06,153.15,9.38
2019-02-06,DL034,181.79,309.1,7.71,53.96,34.66,4.36
2019-02-07,DL034,64.8,123.66,2.93,32.27,19.44,3.14
2019-02-08,DL034,59.86,163.69,16.68,54.15,41.89,3.68
2019-02-09,DL034,69.77,196.06,8.76,46.49,31.55,3.44
2019-02-10,DL034,150.39,311.68,24.74,75.63,59.59,5.05
2019-02-11,DL034,179.04,504.15,61.42,113.41,108.71,7.09
2019-02-12,DL034,224.13,514.98,92.55,119.95,137.04,8.98
2019-02-13,DL034,213.71,527.31,65.75,104.29,105.31,7.29
2019-02-14,DL034,156.39,197.38,7.43,53.42,34.12,3.96
2019-02-15,DL034,120.01,165.82,9.33,53.9,38.6,4.93
2019-02-16,DL034,116.41,209.2,2.77,22.96,25.73,4.3
2019-02-17,DL034,99.46,202.71,10.97,26.71,37.68,5.18
2019-02-18,DL034,117.65,250.46,24.07,36.26,60.34,7.68
2019-02-19,DL034,120.1,276.11,19.49,45.88,65.37,7.1
2019-02-20,DL034,100.16,208.54,23.77,41.93,65.7,10.94
2019-02-21,DL034,63.67,219.08,24.5,39.0,63.91,11.75
2019-02-22,DL034,73.75,202.52,21.98,29.55,51.53,11.47
2019-02-23,DL034,49.1,150.94,3.11,22.92,26.03,10.83
2019-02-24,DL034,95.23,226.44,9.29,34.07,43.35,12.16
2019-02-25,DL034,115.51,276.7,24.98,52.87,77.85,12.15
2019-02-26,DL034,56.14,142.76,4.45,33.51,37.96,10.96
2019-02-27,DL034,40.71,157.21,3.81,27.96,31.77,10.05
2019-02-28,DL034,83.38,217.0,15.91,44.32,60.17,13.18
2019-03-01,DL034,101.71,272.54,26.21,52.06,78.26,12.75
2019-03-02,DL034,104.4,236.97,21.78,58.85,80.63,11.63
2019-03-03,DL034,57.9,116.53,6.26,32.67,38.93,10.92
2019-03-04,DL034,105.79,230.93,40.47,51.66,92.13,14.53
2019-03-05,DL034,73.74,235.21,6.41,31.63,38.04,11.94
2019-03-06,DL034,82.29,290.43,18.21,42.7,60.91,12.68
2019-03-07,DL034,102.51,338.43,35.03,63.18,98.21,14.45
2019-03-08,DL034,90.62,388.81,13.75,59.57,73.32,13.52
2019-03-09,DL034,65.42,222.94,4.07,33.67,37.74,13.96
2019-03-10,DL034,83.36,291.59,9.49,36.63,46.12,14.18
2019-03-11,DL034,78.04,279.01,14.85,40.21,55.05,14.88
2019-03-12,DL034,49.53,164.23,4.1,31.12,35.22,13.45
2019-03-13,DL034,93.54,417.66,14.88,47.98,63.01,15.56
2019-03-14,DL034,106.41,291.75,19.74,53.95,73.69,12.5
2019-03-15,DL034,81.7,201.69,7.07,34.77,41.84,12.22
2019-03-16,DL034,66.83,196.28,3.3,28.07,31.36,12.55
2019-03-17,DL034,97.6,268.0,10.6,35.69,46.29,13.67
2019-03-18,DL034,106.43,303.78,11.19,38.49,49.67,13.89
2019-03-19,DL034,116.74,436.52,12.61,50.6,50.91,14.57
2019-03-20,DL034,102.25,510.59,1.11,59.29,32.12,14.74
2019-03-21,DL034,122.96,301.3,1.11,59.17,32.06,14.07
2019-03-22,DL034,39.92,216.43,1.42,60.13,31.38,14.35
2019-03-23,DL034,50.55,198.32,2.05,36.82,21.12,14.01
2019-03-24,DL034,55.08,202.4,2.98,35.91,21.38,14.69
2019-03-25,DL034,73.12,320.46,4.09,40.41,24.64,14.41
2019-03-26,DL034,73.99,280.69,5.49,46.52,29.06,13.91
2019-03-27,DL034,89.65,390.5,14.1,64.69,45.36,14.67
2019-03-28,DL034,98.93,403.83,41.99,93.06,82.52,15.21
2019-03-29,DL034,106.45,432.47,74.59,98.76,111.57,15.54
2019-03-30,DL034,100.52,432.78,50.47,82.73,83.89,15.12
2019-03-31,DL034,59.4,268.04,16.42,48.76,38.87,14.4
2019-04-01,DL034,60.54,239.61,2.53,38.36,22.31,15.8
2019-04-02,DL034,81.39,292.35,16.4,66.09,47.92,15.79
2019-04-03,DL034,77.55,295.74,27.69,71.16,59.78,16.25
2019-04-04,DL034,110.79,414.12,72.77,101.89,111.76,17.23
2019-04-05,DL034,125.11,439.76,86.24,116.27,130.01,19.05
2019-04-06,DL034,86.85,430.6,25.35,69.44,56.83,18.72
2019-04-07,DL034,140.57,371.25,18.59,52.53,42.57,16.42
2019-04-08,DL034,74.8,345.48,9.3,44.84,31.12,12.6
2019-04-09,DL034,74.19,293.49,21.03,58.59,47.7,13.47
2019-04-10,DL034,90.2,326.0,57.74,83.29,90.0,14.7
2019-04-11,DL034,64.09,261.66,17.06,58.19,44.32,16.53
2019-04-12,DL034,65.61,302.97,12.08,55.63,38.99,16.31
2019-04-13,DL034,28.89,232.72,3.59,38.45,19.39,12.37
2019-04-14,DL034,47.01,203.82,6.42,39.55,26.06,14.65
2019-04-15,DL034,57.06,365.44,31.27,62.72,58.05,17.97
2019-04-16,DL034,70.59,257.52,12.51,33.59,27.79,12.9
2019-04-17,DL034,16.61,103.72,2.31,18.71,11.84,12.74
2019-04-18,DL034,37.61,177.4,7.46,37.77,26.02,13.53
2019-04-19,DL034,79.68,232.18,10.88,55.06,37.73,12.37
2019-04-20,DL034,95.39,329.74,25.29,68.22,56.26,7.97
2019-04-21,DL034,69.69,230.49,16.36,69.16,48.46,7.99
2019-04-22,DL034,141.72,289.77,79.88,109.74,163.83,41.43
2019-04-23,DL034,131.07,328.0,44.7,119.52,211.7,42.21
2019-04-24,DL034,112.85,367.22,40.5,104.88,71.51,47.29
2019-04-25,DL034,97.51,318.05,40.7,81.81,54.07,32.86
2019-04-26,DL034,109.68,299.03,158.25,140.34,181.23,39.93
2019-04-27,DL034,73.25,402.67,1.2,6.79,1.62,8.29
2019-04-28,DL034,82.53,357.36,0.1,1.94,0.11,9.59
2019-04-29,DL034,87.86,337.49,2.39,4.77,0.34,10.64
2019-04-30,DL034,120.83,340.66,57.35,100.11,0.0,8.03
2019-05-01,DL034,147.69,419.82,255.2,166.99,0.0,7.64
2019-05-02,DL034,1.75,334.52,310.37,174.28,0.0,4.45
2019-05-03,DL034,43.86,206.35,27.69,64.74,15.17,3.93
2019-05-04,DL034,74.12,242.67,18.26,59.98,45.88,3.71
2019-05-05,DL034,102.08,282.92,25.32,57.97,50.81,7.05
2019-05-06,DL034,95.56,321.81,54.34,84.63,88.53,6.31
2019-05-07,DL034,123.18,516.9,98.08,107.29,134.84,6.74
2019-05-08,DL034,116.77,472.45,97.0,70.26,117.92,7.64
2019-05-09,DL034,118.32,510.6,78.55,37.76,81.78,8.39
2019-05-10,DL034,82.04,350.6,28.38,42.4,44.55,7.29
2019-05-11,DL034,100.24,335.96,14.73,55.42,40.0,11.92
2019-05-12,DL034,169.0,439.89,20.1,46.1,40.96,36.04
2019-05-13,DL034,165.86,403.01,34.23,58.34,57.95,62.73
2019-05-14,DL034,43.43,140.65,25.53,44.97,44.05,3.56
2019-05-15,DL034,72.56,203.44,58.1,48.47,71.27,3.27
2019-05-16,DL034,67.04,242.92,41.17,51.06,55.53,3.16
2019-05-17,DL034,71.78,314.57,57.94,40.35,62.89,2.42
2019-05-18,DL034,37.67,107.79,7.53,46.35,30.52,2.54
2019-05-19,DL034,80.05,190.56,25.52,47.89,45.57,2.73
2019-05-20,DL034,85.5,257.56,65.47,52.45,78.0,4.9
2019-05-21,DL034,72.62,244.07,27.81,56.27,51.71,6.66
2019-05-22,DL034,57.99,272.93,54.68,53.04,90.15,4.83
